"TimeEntryID","TimeEntryDatasourceID","TimeEntrySourceID","TimeEntryMatterID","TimeEntryStaffID","TimeEntryName","TimeEntryDate","TimeEntryMonth","TimeEntryQuarter","TimeEntryYear","TimeEntryAmount","TimeEntryRate","TimeEntryGross","TimeEntryStatus","TimeEntryPayable","TimeEntryIsActive","TimeEntryUpdatedDatetime","TotalBilledToDate","TotalPaidToDate","TimeEntryBilledAmount","TimeEntryInvoiceID","Staff","MatterType","TransactionPaymentAmount","LastPaymentDate","CTimeEntryPayable","TotalPaymentPayable","TimeEntryBreakDown","TotalPayout"
"1~BA40FB2E2C6E1671","1","BA40FB2E2C6E1671","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review multiple emails regarding tax issue in Northgate, update strategy memo. ","2025-04-04","4","2","2025","0.3","350.0","105.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","50.66","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","50.66","6000.0","0.0033","19.8"
"1~BA445B248B9FC887","1","BA445B248B9FC887","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails in preparation to advise regarding fall out from electricity outage; Review emails and coordinate conference regarding Northgate tax issue; Review and update strategy memo regarding roof and HVAC issues in Tanasbourne location.","2024-11-07","11","4","2024","0.6","350.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","148.69","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","148.69","6000.0","0.0099","59.4"
"1~BA47FB2A5E4EE119","1","BA47FB2A5E4EE119","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Researched MTSA, riders, statements of work, terms and conditions, and new pricing categories; began drafting new formats.","2025-03-03","3","1","2025","2.4","420.0","1008.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","588.79","H3ABFB3132719210","BPL","2","3500.0","2025-03-03","588.79","1400.0","0.1682","235.48"
"1~BA4E8B345FA06628","1","BA4E8B345FA06628","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Tanasbourne Lease Amendment.","2025-08-04","8","3","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","85.18","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","85.18","6000.0","0.0056","33.6"
"1~BA5CAB2F11B5E762","1","BA5CAB2F11B5E762","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Finalize revisions to termination agreement, work on indemnity provision; prepare for L10; Draft legal memo regarding same; Attend L10. ","2025-05-19","5","2","2025","2.0","350.0","700.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","409.44","H591BB31D8C4D509","CAJ","2","15000.0","2025-05-19","409.44","6000.0","0.0138","82.8"
"1~BA726B2A23063770","1","BA726B2A23063770","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Reivew emails and update strategy memo relating to issues arising due to closure of Famous Dave's. ","2025-02-06","2","1","2025","0.3","350.0","105.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","28.94","HF08FB31D537E998","CAJ","2","15000.0","2025-02-06","28.94","6000.0","0.0053","31.8"
"1~BA856B21EC4AB821","1","BA856B21EC4AB821","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding potential franchise transfer and update strategy memo regarding the same. ","2024-10-03","10","4","2024","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","95.78","HEBACB2817B80480","CAJ","2","15000.0","2024-10-03","95.78","6000.0","0.0063","37.8"
"1~BA87FB3283804286","1","BA87FB3283804286","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.","2025-06-05","6","2","2025","1.2","400.0","480.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","207.54","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","207.54","6000.0","0.0081","48.6"
"1~BA8B5B2C7F9B2356","1","BA8B5B2C7F9B2356","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Email L Morris.  Review Tanasbourne issues.  Review demand letter.","2025-03-04","3","1","2025","2.3","400.0","920.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","636.24","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","636.24","6000.0","0.0402","241.2"
"1~BA8BBB33048FF656","1","BA8BBB33048FF656","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to Northgate Tax issue in preparation to advise, update strategy memo; Review emails relating to Mama Bird IP in preparation for conference call; Attend teleconference with client to discuss Jeffrey's proposed revisions to IP agreement in preparation to attempt to finalize; Confer regarding implementing unwind procedure; Teleconfe","2025-08-04","8","3","2025","2.5","400.0","1000.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","266.19","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","266.19","6000.0","0.0175","105.0"
"1~BA95FB3369B4B699","1","BA95FB3369B4B699","1~A27C9B321A696349","1~Y2FC8AAF389FC807","11091.003 - Plan Group Financial - GC2 - Update NDA. ","2025-07-01","7","3","2025","0.4","420.0","168.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","154.58","HDE8BB345B6B9282","RAW","2","6000.0","2025-07-01","154.58","2400.0","0.0441","105.84"
"1~BA98BB241AF3B741","1","BA98BB241AF3B741","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Respond to emails concerning termination letters.  Revise termination letters.","2024-11-07","11","4","2024","1.6","400.0","640.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","453.15","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","453.15","6000.0","0.0302","181.2"
"1~BA99DB30D45D0269","1","BA99DB30D45D0269","1~AB9DDB1298358443","1~YB3FEAAF3B26F526","10109.010 - Ascend Hospitality Group - GC2 - Work on Mama Bird lease agreement. ","2025-06-05","6","2","2025","2.3","195.0","448.5","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","658.69","HF1A8B32A52DD279","ERH","2","15000.0","2025-06-05","658.69","6000.0","0.0257","154.2"
"1~BAA12B24899AF209","1","BAA12B24899AF209","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.","2024-11-07","11","4","2024","0.3","400.0","120.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","84.97","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","84.97","6000.0","0.0056","33.6"
"1~BAB0EB250B30C327","1","BAB0EB250B30C327","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft E Morris Management Agreement.  Attend L10 meeting.","2024-11-07","11","4","2024","5.6","400.0","2240.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1586.01","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","1586.01","6000.0","0.1057","634.2"
"1~BAD58B232C162384","1","BAD58B232C162384","1~AC361AB169FF7591","1~Y05DDAAF3FA5C240","10132.000 - Amshot LLC - General - Email C Sullivan.  Email client.","2024-11-02","11","4","2024","0.3","230.0","69.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","3500.0","H0FFDB3139E1C511","JRJ","2","3500.0","2024-11-02","3500.0","1400.0","1.0","1400.0"
"1~BADB9B2A26292104","1","BADB9B2A26292104","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email D Lombardi..  Review Open Table email.","2025-02-06","2","1","2025","0.3","400.0","120.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","33.08","HF08FB31D537E998","JRJ","2","15000.0","2025-02-06","33.08","6000.0","0.006","36.0"
"1~BAEC3B23D6CD7413","1","BAEC3B23D6CD7413","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review email regarding Tukwila closing.","2024-11-07","11","4","2024","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","226.58","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","226.58","6000.0","0.0151","90.6"
"1~BAEE8B1FC296C279","1","BAEE8B1FC296C279","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - Work on BOA drafts.","2024-10-11","10","4","2024","3.0","225.0","675.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","307.32","HEFD1B21754DD798","JER","2","3500.0","2024-10-11","307.32","1400.0","0.0878","122.92"
"1~BAFB3B2745819794","1","BAFB3B2745819794","1~AB9DDB1298358443","1~Y48E1B04BEEAF382","10109.010 - Ascend Hospitality Group - GC2 - Review of State of Washington Adminstrative Law. Determined issues related to notice provided for subpoena. ","2025-01-03","1","1","2025","3.6","250.0","900.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","248.08","HC1DCB31DFCAA370","TGF","2","15000.0","2025-01-03","248.08","6000.0","0.0129","77.4"
"1~BAFECB2A342C6410","1","BAFECB2A342C6410","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for Immigration meeting; Attend Immigration meeting wtih high level executives; Develop plan for addressing issues; Draft note to file for strategy; Review emails relating to printer cancellation and update strategy memo; Review research on immigration issues in preparation to advise regarding the same. ","2025-02-06","2","1","2025","3.0","350.0","1050.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","289.43","HF08FB31D537E998","CAJ","2","15000.0","2025-02-06","289.43","6000.0","0.0531","318.6"
"1~BB015B209576C319","1","BB015B209576C319","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise Tanasbourne lease.  Move AQT release forward.","2024-09-05","9","3","2024","3.3","400.0","1320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","534.0","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","534.0","6000.0","0.0358","214.8"
"1~BB081B28F83D0214","1","BB081B28F83D0214","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepared for L10, updated strategy memo and circulate to group; Reviewed emails regarding various issues in preparation for the same; Attended L10 provide legal update; Teleconference with executives regarding strategy for resolving H. Cole case, conferred with J. Johnson regarding the same.","2025-01-03","1","1","2025","2.8","350.0","980.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","270.13","HC1DCB31DFCAA370","CAJ","2","15000.0","2025-01-03","270.13","6000.0","0.0141","84.6"
"1~BB11DB286D558717","1","BB11DB286D558717","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Reviewed emails.  Replied to Tukwila tax question.  Attended L10 meeting.","2025-01-03","1","1","2025","1.6","400.0","640.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","176.41","HC1DCB31DFCAA370","JRJ","2","15000.0","2025-01-03","176.41","6000.0","0.0092","55.2"
"1~BB176B339F7BD651","1","BB176B339F7BD651","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Draft email correspondence regarding MamaBird Lease and license agreement; Review client proposed revisions to MamaBird Lease in preparation to respond. ","2025-08-04","8","3","2025","0.6","400.0","240.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","63.89","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","63.89","6000.0","0.0042","25.2"
"1~BB1E6B20C669A922","1","BB1E6B20C669A922","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Email Canon. ","2024-09-05","9","3","2024","1.8","400.0","720.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","291.27","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","291.27","6000.0","0.0195","117.0"
"1~BB1F4B30585DC532","1","BB1F4B30585DC532","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review questions about AHG marks.  Respond to E Morris.  Revise management agreement.","2025-05-19","5","2","2025","2.1","400.0","840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","491.32","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","491.32","6000.0","0.0166","99.6"
"1~BB25EB2998DBA121","1","BB25EB2998DBA121","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Researched amshot LLC operating agreement for issues related to transfer of membership interest of Josh Buss to Michael, drafted transfer agreement, assignment, and consent for the transfer.","2025-03-03","3","1","2025","2.0","420.0","840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","490.65","H3ABFB3132719210","BPL","2","3500.0","2025-03-03","490.65","1400.0","0.1401","196.14"
"1~BB28AB327F734258","1","BB28AB327F734258","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Reviewed office action sent to Chip Carter on 6-16-2025, researched options for response, forwarded email to co-counsel regarding response, updated notes and researched options for response.","2025-06-02","6","2","2025","0.5","420.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","486.11","H63B8B33F0117181","BPL","2","3500.0","2025-06-02","486.11","1400.0","0.1388","194.32"
"1~BB2DFB23B00C1242","1","BB2DFB23B00C1242","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for high level executive strategy meeting; Attend L10 executive meeting; Update strategy memo regarding the same; Review emails regarding Clackamas Leak and Northgate tax issue.","2024-11-07","11","4","2024","1.8","350.0","630.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","446.07","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","446.07","6000.0","0.0297","178.2"
"1~BB45BB213EFDD891","1","BB45BB213EFDD891","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding Clackamas Leak and liability for pipe burst in preparation to advise, update strategy email; Review emails relating to Northgate tax issues and update strategy memo.","2024-09-05","9","3","2024","0.5","350.0","175.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","70.8","H4A2BB22B440B472","CAJ","2","15000.0","2024-09-05","70.8","6000.0","0.0047","28.2"
"1~BB47BB2DCED20617","1","BB47BB2DCED20617","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to ongoing collection issues relating to closures of Famous Dave's, update strategy memo; Prepare for executive meeting. ","2025-04-04","4","2","2025","1.5","350.0","525.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","253.3","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","253.3","6000.0","0.0168","100.8"
"1~BB514B29B7B68281","1","BB514B29B7B68281","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Reviewed drafts of transfer agreement documents for Josh, sent to Michael for review.","2025-03-03","3","1","2025","0.1","420.0","42.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","24.53","H3ABFB3132719210","BPL","2","3500.0","2025-03-03","24.53","1400.0","0.007","9.8"
"1~BB54DB2D6E25F808","1","BB54DB2D6E25F808","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for L10, draft correspondence regarding the same, review emails regarding the same. ","2025-04-04","4","2","2025","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","67.55","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","67.55","6000.0","0.0045","27.0"
"1~BB618B2D0139A297","1","BB618B2D0139A297","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Muck Rack edits.  Email Erin.  Attend L10 meeting.  Email L Calhoun.","2025-04-04","4","2","2025","2.7","400.0","1080.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","521.07","H378AB31D3C56581","JRJ","2","15000.0","2025-04-04","521.07","6000.0","0.0347","208.2"
"1~BB6B0B2CD11F6927","1","BB6B0B2CD11F6927","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding outstanding invoices relating to Famous Dave's closures, update strategy memo; Work on Ascend Lease summary. ","2025-03-04","3","1","2025","1.2","350.0","420.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","274.52","H151FB31DE0FD393","CAJ","2","15000.0","2025-03-04","274.52","6000.0","0.0173","103.8"
"1~BB6D4B3406594990","1","BB6D4B3406594990","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise Lease,.  Review Tanasbourne email.  Review Northgate tax email.","2025-08-04","8","3","2025","5.8","400.0","2320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","617.57","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","617.57","6000.0","0.0406","243.6"
"1~BB778B332F9CC966","1","BB778B332F9CC966","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Revise Mama Bird lease.","2025-08-04","8","3","2025","5.5","400.0","2200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","585.63","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","585.63","6000.0","0.0385","231.0"
"1~BB7DEB3478DC8431","1","BB7DEB3478DC8431","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email J Frederick.  Attend L10 meeting.  Research Utah liquor license regulations.","2025-08-04","8","3","2025","3.2","400.0","1280.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","340.73","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","340.73","6000.0","0.0224","134.4"
"1~BB885B1B63830483","1","BB885B1B63830483","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding new space rental and corresponding lease provisions, update strategy memo; Review RESQ contract in preparation to advise regarding the same. ","2025-08-04","8","3","2025","0.8","350.0","280.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","77.18","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","77.18","6000.0","0.005","30.0"
"1~BB92DB1FC156D889","1","BB92DB1FC156D889","1~A2543AB03D49B585","1~YE9ADAAF3E254171","10095.000 - Triton Value Partners SW, LLC - GC2 - Work on BOA drafts.","2024-10-11","10","4","2024","3.0","225.0","675.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","307.32","HEFD1B21754DD798","JER","2","3500.0","2024-10-11","307.32","1400.0","0.0878","122.92"
"1~BBA0DB1B43BDA153","1","BBA0DB1B43BDA153","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for meeting regarding partnership structure in preparation to advise; Attend teleconference with R. Wantland, J. Johnson and client regarding entity structure and compensation package in preparation to advise regarding the same. ","2025-08-04","8","3","2025","1.0","350.0","350.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","96.48","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","96.48","6000.0","0.0063","37.8"
